ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,VehicleTypeEncoded,TrafficEncoded
5669,BHMNCPHST01,1200,26.14001386,91.73099967,287,car,high,7,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,3
3045,BHMEURBRD01,470,26.14901995,91.7395035,109,car,average,3,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
14853,Others-CCCPS8,1322,26.14754886,91.72799519,683,car,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
8293,Broad Street,690,26.13795775,91.74099445,149,car,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
10917,Others-CCCPS119a,2803,26.14754061,91.72797041,970,bike,average,6,0,29-10-2016,11:25:00,2016-10-29 11:25:00,1,0
9605,Others-CCCPS105a,2009,26.14747299,91.72804914,1084,car,average,6,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
421,BHMBCCMKT01,577,26.14453614,91.73617216,267,cycle,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,0,0
13541,Others-CCCPS202,2937,26.14749053,91.72799688,751,car,average,6,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
16165,Others-CCCPS98,3103,26.14749998,91.72797778,1355,car,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
12229,Others-CCCPS135a,3883,26.14749943,91.72800489,1127,car,high,8,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,3
17477,Shopping,1920,26.15050395,91.73353109,631,truck,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,3,0
1733,BHMBCCTHL01,387,26.14449459,91.73620513,309,car,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
6981,BHMNCPNST01,485,26.14004753,91.73097233,293,car,high,7,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,3
4357,BHMMBMMBX01,687,20.0000347,78.00000286,401,car,average,5,0,29-10-2016,11:25:00,2016-10-29 11:25:00,2,0
6982,BHMNCPNST01,485,26.14004753,91.73097233,308,car,high,7,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
5670,BHMNCPHST01,1200,26.14001386,91.73099967,329,car,high,8,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
3046,BHMEURBRD01,470,26.14901995,91.7395035,125,bike,high,7,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1,3
13542,Others-CCCPS202,2937,26.14749053,91.72799688,815,car,high,9,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
4358,BHMMBMMBX01,687,20.0000347,78.00000286,429,car,high,8,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
14854,Others-CCCPS8,1322,26.14754886,91.72799519,765,car,high,9,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
17478,Shopping,1920,26.15050395,91.73353109,708,car,high,9,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
10918,Others-CCCPS119a,2803,26.14754061,91.72797041,1108,car,high,9,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
12230,Others-CCCPS135a,3883,26.14749943,91.72800489,1234,car,average,7,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,0
422,BHMBCCMKT01,577,26.14453614,91.73617216,314,bike,average,5,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1,0
16166,Others-CCCPS98,3103,26.14749998,91.72797778,1500,bike,high,10,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1,3
1734,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,high,8,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1,3
9606,Others-CCCPS105a,2009,26.14747299,91.72804914,1194,bike,high,8,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1,3
8294,Broad Street,690,26.13795775,91.74099445,162,car,high,7,0,29-10-2016,12:06:00,2016-10-29 12:06:00,2,3
13543,Others-CCCPS202,2937,26.14749053,91.72799688,838,car,high,9,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
9607,Others-CCCPS105a,2009,26.14747299,91.72804914,1211,car,high,10,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
3047,BHMEURBRD01,470,26.14901995,91.7395035,144,car,high,6,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
4359,BHMMBMMBX01,687,20.0000347,78.00000286,436,car,high,8,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
423,BHMBCCMKT01,577,26.14453614,91.73617216,339,car,high,8,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
1735,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,29-10-2016,12:26:00,2016-10-29 12:26:00,3,3
6983,BHMNCPNST01,485,26.14004753,91.73097233,310,car,high,7,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
17479,Shopping,1920,26.15050395,91.73353109,737,bike,high,9,0,29-10-2016,12:26:00,2016-10-29 12:26:00,1,3
8295,Broad Street,690,26.13795775,91.74099445,183,car,high,7,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
10919,Others-CCCPS119a,2803,26.14754061,91.72797041,1144,car,high,9,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
14855,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,high,9,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
16167,Others-CCCPS98,3103,26.14749998,91.72797778,1545,car,high,9,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
12231,Others-CCCPS135a,3883,26.14749943,91.72800489,1284,truck,average,7,0,29-10-2016,12:26:00,2016-10-29 12:26:00,3,0
5671,BHMNCPHST01,1200,26.14001386,91.73099967,345,car,high,8,0,29-10-2016,12:26:00,2016-10-29 12:26:00,2,3
9608,Others-CCCPS105a,2009,26.14747299,91.72804914,1266,car,high,9,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
6984,BHMNCPNST01,485,26.14004753,91.73097233,318,car,high,7,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
1736,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,29-10-2016,12:59:00,2016-10-29 12:59:00,3,3
16168,Others-CCCPS98,3103,26.14749998,91.72797778,1375,cycle,high,10,0,29-10-2016,12:59:00,2016-10-29 12:59:00,0,3
5672,BHMNCPHST01,1200,26.14001386,91.73099967,379,bike,high,8,0,29-10-2016,12:59:00,2016-10-29 12:59:00,1,3
8296,Broad Street,690,26.13795775,91.74099445,197,car,average,6,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,0
4360,BHMMBMMBX01,687,20.0000347,78.00000286,469,car,high,8,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
14856,Others-CCCPS8,1322,26.14754886,91.72799519,797,car,high,9,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
12232,Others-CCCPS135a,3883,26.14749943,91.72800489,1343,car,high,9,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
3048,BHMEURBRD01,470,26.14901995,91.7395035,158,bike,high,7,0,29-10-2016,12:59:00,2016-10-29 12:59:00,1,3
13544,Others-CCCPS202,2937,26.14749053,91.72799688,860,car,high,9,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
17480,Shopping,1920,26.15050395,91.73353109,775,cycle,high,9,0,29-10-2016,12:59:00,2016-10-29 12:59:00,0,3
10920,Others-CCCPS119a,2803,26.14754061,91.72797041,933,car,high,10,0,29-10-2016,12:59:00,2016-10-29 12:59:00,2,3
424,BHMBCCMKT01,577,26.14453614,91.73617216,338,bike,average,6,0,29-10-2016,12:59:00,2016-10-29 12:59:00,1,0
16169,Others-CCCPS98,3103,26.14749998,91.72797778,1353,bike,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,1,3
425,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
1737,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
9609,Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,high,9,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
4361,BHMMBMMBX01,687,20.0000347,78.00000286,502,bike,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,1,3
12233,Others-CCCPS135a,3883,26.14749943,91.72800489,1385,truck,high,9,0,29-10-2016,13:26:00,2016-10-29 13:26:00,3,3
13545,Others-CCCPS202,2937,26.14749053,91.72799688,878,bike,high,9,0,29-10-2016,13:26:00,2016-10-29 13:26:00,1,3
10921,Others-CCCPS119a,2803,26.14754061,91.72797041,863,car,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
14857,Others-CCCPS8,1322,26.14754886,91.72799519,799,car,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
17481,Shopping,1920,26.15050395,91.73353109,800,car,average,5,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,0
6985,BHMNCPNST01,485,26.14004753,91.73097233,323,truck,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,3,3
3049,BHMEURBRD01,470,26.14901995,91.7395035,176,car,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
8297,Broad Street,690,26.13795775,91.74099445,220,bike,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,1,3
5673,BHMNCPHST01,1200,26.14001386,91.73099967,395,car,high,8,0,29-10-2016,13:26:00,2016-10-29 13:26:00,2,3
1738,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
4362,BHMMBMMBX01,687,20.0000347,78.00000286,528,cycle,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,0,0
426,BHMBCCMKT01,577,26.14453614,91.73617216,366,bike,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,1,0
14858,Others-CCCPS8,1322,26.14754886,91.72799519,842,cycle,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,0,0
12234,Others-CCCPS135a,3883,26.14749943,91.72800489,1420,truck,average,6,0,29-10-2016,13:59:00,2016-10-29 13:59:00,3,0
5674,BHMNCPHST01,1200,26.14001386,91.73099967,420,car,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
6986,BHMNCPNST01,485,26.14004753,91.73097233,338,car,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
16170,Others-CCCPS98,3103,26.14749998,91.72797778,1557,car,average,6,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
3050,BHMEURBRD01,470,26.14901995,91.7395035,181,car,average,4,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
17482,Shopping,1920,26.15050395,91.73353109,822,car,average,6,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
13546,Others-CCCPS202,2937,26.14749053,91.72799688,911,truck,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,3,0
9610,Others-CCCPS105a,2009,26.14747299,91.72804914,1370,bike,average,6,0,29-10-2016,13:59:00,2016-10-29 13:59:00,1,0
10922,Others-CCCPS119a,2803,26.14754061,91.72797041,1036,car,high,9,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,3
8298,Broad Street,690,26.13795775,91.74099445,228,car,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,2,0
9611,Others-CCCPS105a,2009,26.14747299,91.72804914,1444,bike,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,1,0
12235,Others-CCCPS135a,3883,26.14749943,91.72800489,1433,bike,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,1,0
17483,Shopping,1920,26.15050395,91.73353109,836,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
4363,BHMMBMMBX01,687,20.0000347,78.00000286,560,car,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
8299,Broad Street,690,26.13795775,91.74099445,218,truck,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,3,0
16171,Others-CCCPS98,3103,26.14749998,91.72797778,1765,truck,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,3,0
6987,BHMNCPNST01,485,26.14004753,91.73097233,374,car,high,6,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,3
427,BHMBCCMKT01,577,26.14453614,91.73617216,374,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
1739,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
10923,Others-CCCPS119a,2803,26.14754061,91.72797041,1176,car,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
5675,BHMNCPHST01,1200,26.14001386,91.73099967,440,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
3051,BHMEURBRD01,470,26.14901995,91.7395035,174,car,average,3,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
14859,Others-CCCPS8,1322,26.14754886,91.72799519,884,bike,high,6,0,29-10-2016,14:26:00,2016-10-29 14:26:00,1,3
13547,Others-CCCPS202,2937,26.14749053,91.72799688,937,car,average,5,0,29-10-2016,14:26:00,2016-10-29 14:26:00,2,0
16172,Others-CCCPS98,3103,26.14749998,91.72797778,1779,bike,average,5,0,29-10-2016,14:59:00,2016-10-29 14:59:00,1,0
1740,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
8300,Broad Street,690,26.13795775,91.74099445,231,bike,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,1,0
14860,Others-CCCPS8,1322,26.14754886,91.72799519,905,car,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
6988,BHMNCPNST01,485,26.14004753,91.73097233,384,car,high,6,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,3
13548,Others-CCCPS202,2937,26.14749053,91.72799688,960,bike,average,5,0,29-10-2016,14:59:00,2016-10-29 14:59:00,1,0
12236,Others-CCCPS135a,3883,26.14749943,91.72800489,1470,car,average,6,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
9612,Others-CCCPS105a,2009,26.14747299,91.72804914,1498,car,average,5,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
5676,BHMNCPHST01,1200,26.14001386,91.73099967,489,car,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
10924,Others-CCCPS119a,2803,26.14754061,91.72797041,1147,bike,average,5,0,29-10-2016,14:59:00,2016-10-29 14:59:00,1,0
428,BHMBCCMKT01,577,26.14453614,91.73617216,414,bike,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,1,0
17484,Shopping,1920,26.15050395,91.73353109,870,car,average,5,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
4364,BHMMBMMBX01,687,20.0000347,78.00000286,593,truck,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,3,0
3052,BHMEURBRD01,470,26.14901995,91.7395035,187,car,average,3,0,29-10-2016,14:59:00,2016-10-29 14:59:00,2,0
9613,Others-CCCPS105a,2009,26.14747299,91.72804914,1485,cycle,average,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,0,0
10925,Others-CCCPS119a,2803,26.14754061,91.72797041,1125,truck,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,3,1
429,BHMBCCMKT01,577,26.14453614,91.73617216,417,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
5677,BHMNCPHST01,1200,26.14001386,91.73099967,495,bike,low,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,1,1
1741,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
13549,Others-CCCPS202,2937,26.14749053,91.72799688,960,car,low,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
8301,Broad Street,690,26.13795775,91.74099445,236,car,average,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,0
14861,Others-CCCPS8,1322,26.14754886,91.72799519,887,car,low,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
4365,BHMMBMMBX01,687,20.0000347,78.00000286,598,bike,low,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,1,1
3053,BHMEURBRD01,470,26.14901995,91.7395035,191,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
6989,BHMNCPNST01,485,26.14004753,91.73097233,379,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
12237,Others-CCCPS135a,3883,26.14749943,91.72800489,1451,bike,average,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,1,0
17485,Shopping,1920,26.15050395,91.73353109,855,bike,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,1,1
16173,Others-CCCPS98,3103,26.14749998,91.72797778,1757,car,low,3,0,29-10-2016,15:26:00,2016-10-29 15:26:00,2,1
12238,Others-CCCPS135a,3883,26.14749943,91.72800489,1377,bike,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
430,BHMBCCMKT01,577,26.14453614,91.73617216,417,cycle,average,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,0,0
5678,BHMNCPHST01,1200,26.14001386,91.73099967,483,car,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,2,1
13550,Others-CCCPS202,2937,26.14749053,91.72799688,963,car,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,2,1
8302,Broad Street,690,26.13795775,91.74099445,240,bike,low,2,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
6990,BHMNCPNST01,485,26.14004753,91.73097233,386,car,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,2,1
17486,Shopping,1920,26.15050395,91.73353109,809,car,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,2,1
14862,Others-CCCPS8,1322,26.14754886,91.72799519,861,bike,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
3054,BHMEURBRD01,470,26.14901995,91.7395035,192,bike,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
1742,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,low,2,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
4366,BHMMBMMBX01,687,20.0000347,78.00000286,581,truck,low,2,0,29-10-2016,15:59:00,2016-10-29 15:59:00,3,1
9614,Others-CCCPS105a,2009,26.14747299,91.72804914,1442,car,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,2,1
16174,Others-CCCPS98,3103,26.14749998,91.72797778,1744,bike,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
10926,Others-CCCPS119a,2803,26.14754061,91.72797041,1114,bike,low,3,0,29-10-2016,15:59:00,2016-10-29 15:59:00,1,1
10927,Others-CCCPS119a,2803,26.14754061,91.72797041,1106,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
9615,Others-CCCPS105a,2009,26.14747299,91.72804914,1432,bike,low,3,0,29-10-2016,16:26:00,2016-10-29 16:26:00,1,1
13551,Others-CCCPS202,2937,26.14749053,91.72799688,956,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
3055,BHMEURBRD01,470,26.14901995,91.7395035,183,car,low,1,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
6991,BHMNCPNST01,485,26.14004753,91.73097233,397,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
5679,BHMNCPHST01,1200,26.14001386,91.73099967,438,bike,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,1,1
8303,Broad Street,690,26.13795775,91.74099445,230,car,average,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,0
12239,Others-CCCPS135a,3883,26.14749943,91.72800489,1265,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
17487,Shopping,1920,26.15050395,91.73353109,740,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
16175,Others-CCCPS98,3103,26.14749998,91.72797778,1756,truck,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,3,1
431,BHMBCCMKT01,577,26.14453614,91.73617216,369,car,low,1,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
1743,BHMBCCTHL01,387,26.14449459,91.73620513,329,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
14863,Others-CCCPS8,1322,26.14754886,91.72799519,850,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
4367,BHMMBMMBX01,687,20.0000347,78.00000286,582,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,2,1
6994,BHMNCPNST01,485,26.14004753,91.73097233,309,car,low,2,1,30-10-2016,07:52:00,2016-10-30 07:52:00,2,1
6993,BHMNCPNST01,485,26.14004753,91.73097233,309,car,low,3,1,30-10-2016,07:52:00,2016-10-30 07:52:00,2,1
6995,BHMNCPNST01,485,26.14004753,91.73097233,309,car,low,2,1,30-10-2016,07:52:00,2016-10-30 07:52:00,2,1
6992,BHMNCPNST01,485,26.14004753,91.73097233,309,car,low,3,1,30-10-2016,07:52:00,2016-10-30 07:52:00,2,1
10929,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
8305,Broad Street,690,26.13795775,91.74099445,66,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
10930,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
8306,Broad Street,690,26.13795775,91.74099445,66,car,average,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,0
16177,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
5680,BHMNCPHST01,1200,26.14001386,91.73099967,106,bike,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
13552,Others-CCCPS202,2937,26.14749053,91.72799688,445,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
16176,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,average,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,0
13554,Others-CCCPS202,2937,26.14749053,91.72799688,445,cycle,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0,1
5681,BHMNCPHST01,1200,26.14001386,91.73099967,106,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
5682,BHMNCPHST01,1200,26.14001386,91.73099967,106,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
14866,Others-CCCPS8,1322,26.14754886,91.72799519,387,bike,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
14865,Others-CCCPS8,1322,26.14754886,91.72799519,387,truck,average,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,3,0
14864,Others-CCCPS8,1322,26.14754886,91.72799519,387,bike,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
17488,Shopping,1920,26.15050395,91.73353109,275,cycle,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0,1
17489,Shopping,1920,26.15050395,91.73353109,275,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
17490,Shopping,1920,26.15050395,91.73353109,275,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
16178,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
10928,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
13553,Others-CCCPS202,2937,26.14749053,91.72799688,445,cycle,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0,1
8304,Broad Street,690,26.13795775,91.74099445,66,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
1746,BHMBCCTHL01,387,26.14449459,91.73620513,70,bike,average,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,0
12241,Others-CCCPS135a,3883,26.14749943,91.72800489,526,bike,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
1745,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
1744,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
12242,Others-CCCPS135a,3883,26.14749943,91.72800489,526,bike,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
3058,BHMEURBRD01,470,26.14901995,91.7395035,30,car,low,1,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
12240,Others-CCCPS135a,3883,26.14749943,91.72800489,526,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
433,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,0
3057,BHMEURBRD01,470,26.14901995,91.7395035,30,bike,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
432,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,0
434,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
4370,BHMMBMMBX01,687,20.0000347,78.00000286,337,car,average,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,0
9618,Others-CCCPS105a,2009,26.14747299,91.72804914,724,truck,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,3,1
9617,Others-CCCPS105a,2009,26.14747299,91.72804914,724,cycle,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0,1
9616,Others-CCCPS105a,2009,26.14747299,91.72804914,724,car,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,2,1
4368,BHMMBMMBX01,687,20.0000347,78.00000286,337,truck,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,3,1
3056,BHMEURBRD01,470,26.14901995,91.7395035,30,bike,low,1,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
4369,BHMMBMMBX01,687,20.0000347,78.00000286,337,bike,low,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,1,1
5683,BHMNCPHST01,1200,26.14001386,91.73099967,107,car,low,2,1,30-10-2016,08:05:00,2016-10-30 08:05:00,2,1
4371,BHMMBMMBX01,687,20.0000347,78.00000286,337,cycle,low,3,1,30-10-2016,08:25:00,2016-10-30 08:25:00,0,1
3059,BHMEURBRD01,470,26.14901995,91.7395035,30,car,low,1,1,30-10-2016,08:25:00,2016-10-30 08:25:00,2,1
435,BHMBCCMKT01,577,26.14453614,91.73617216,44,bike,low,2,1,30-10-2016,08:25:00,2016-10-30 08:25:00,1,1
13555,Others-CCCPS202,2937,26.14749053,91.72799688,446,car,average,3,1,30-10-2016,08:25:00,2016-10-30 08:25:00,2,0
16179,Others-CCCPS98,3103,26.14749998,91.72797778,661,car,low,3,1,30-10-2016,08:25:00,2016-10-30 08:25:00,2,1
8307,Broad Street,690,26.13795775,91.74099445,65,car,low,3,1,30-10-2016,08:25:00,2016-10-30 08:25:00,2,1
